"K","BS_F1","BS_F2","BS_F3","BS_F4","BS_F5","AUC_F1","AUC_F2","AUC_F3","AUC_F4","AUC_F5","BS_TestAvg","AUC_TestAvg"
96,0.0653045352416624,0.0701823035723997,0.069758127727833,0.0647664350073276,0.0667504055150099,0.682825913735383,0.674305113447029,0.63399541292859,0.683207147033466,0.664975187684654,0.0949661121607067,0.841672877172025
97,0.0653073454266232,0.0701642960156542,0.0696555649816738,0.0647897299395362,0.0667308098373643,0.682711177684612,0.674803012287988,0.634862401023796,0.68315547388524,0.664296495868267,0.0949342042572567,0.841698003818859
98,0.0652974134788207,0.070114603969745,0.0696602341164273,0.0647730764759447,0.0667194048338901,0.682926571743115,0.676266238439087,0.634903215953108,0.682092989015563,0.664491679690336,0.0948559779123338,0.841963450362313
99,0.0653196189108588,0.0701162387859199,0.069720938686171,0.0647859499572645,0.0667167005249839,0.681849601450602,0.676170289183277,0.634184346552982,0.681873555098441,0.664480037146563,0.0948369444906874,0.84206615179814
100,0.065323448577724,0.0701104782129042,0.0697132803314145,0.0648601512445627,0.066728751854533,0.682005867728339,0.676291522364605,0.634965096652386,0.679819370493641,0.664259513670401,0.0947440230262013,0.842623392028956
101,0.0653010470505183,0.0701414153353325,0.0697369063180268,0.0648708992198296,0.0667067667593466,0.681518063537024,0.676486662405137,0.634439769013832,0.679666474603002,0.664694396923081,0.094752063231606,0.842576836027616
102,0.0652831391732429,0.0701294671471109,0.0697359720035873,0.0649434108831527,0.0666954777057186,0.681722899063247,0.677145989385938,0.634448985288193,0.679419434483403,0.664938890342304,0.0947435730452718,0.842766050620547
103,0.0652811644643993,0.0701123979089365,0.069661924575986,0.0649926979885561,0.0667089285082643,0.681975599935804,0.677315845500952,0.63518628723704,0.67813963925064,0.664632075071122,0.0946314068140338,0.843215593289255
104,0.0652519507915596,0.0701049893281879,0.0696553354908638,0.0650055817643422,0.0666955147043383,0.681307596793585,0.677474032111882,0.63478340438642,0.67785791441511,0.664643032759379,0.0945373866891258,0.843560523630318
105,0.0653553529749511,0.0700956087727593,0.0697214702950078,0.0650651649685395,0.0667280802317222,0.681792585376292,0.677425409178195,0.633880209499082,0.677597425119945,0.664391690784995,0.0945119467552395,0.843619305003474
